Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,AvgSpeed,Date,Hour,Day,Week
06/12/2014 11:00,1083,4,SB_OS,2,South,541,16893,06/12/2014,11,Saturday,Weekend
06/12/2014 11:00,1083,5,SB_MID,2,South,579,16443,06/12/2014,11,Saturday,Weekend
06/12/2014 11:00,1083,6,SB_NS,2,South,636,15720,06/12/2014,11,Saturday,Weekend
06/12/2014 12:00,1083,1,NB_NS,1,North,626,14349,06/12/2014,12,Saturday,Weekend
06/12/2014 12:00,1083,2,NB_MID,1,North,650,15562,06/12/2014,12,Saturday,Weekend
06/12/2014 12:00,1083,3,NB_OS,1,North,578,16381,06/12/2014,12,Saturday,Weekend
06/12/2014 12:00,1083,4,SB_OS,2,South,579,17316,06/12/2014,12,Saturday,Weekend
06/12/2014 12:00,1083,5,SB_MID,2,South,607,16780,06/12/2014,12,Saturday,Weekend
06/12/2014 12:00,1083,6,SB_NS,2,South,698,15915,06/12/2014,12,Saturday,Weekend
06/12/2014 13:00,1083,1,NB_NS,1,North,630,14410,06/12/2014,13,Saturday,Weekend
06/12/2014 13:00,1083,2,NB_MID,1,North,660,15482,06/12/2014,13,Saturday,Weekend
06/12/2014 13:00,1083,3,NB_OS,1,North,591,16682,06/12/2014,13,Saturday,Weekend
06/12/2014 13:00,1083,4,SB_OS,2,South,576,16933,06/12/2014,13,Saturday,Weekend
06/12/2014 13:00,1083,5,SB_MID,2,South,644,16430,06/12/2014,13,Saturday,Weekend
06/12/2014 13:00,1083,6,SB_NS,2,South,705,15717,06/12/2014,13,Saturday,Weekend
06/12/2014 14:00,1083,1,NB_NS,1,North,564,14427,06/12/2014,14,Saturday,Weekend
06/12/2014 14:00,1083,2,NB_MID,1,North,643,15525,06/12/2014,14,Saturday,Weekend
06/12/2014 14:00,1083,3,NB_OS,1,North,563,16401,06/12/2014,14,Saturday,Weekend
06/12/2014 14:00,1083,4,SB_OS,2,South,540,17201,06/12/2014,14,Saturday,Weekend
06/12/2014 14:00,1083,5,SB_MID,2,South,610,16522,06/12/2014,14,Saturday,Weekend
06/12/2014 14:00,1083,6,SB_NS,2,South,666,15807,06/12/2014,14,Saturday,Weekend
06/12/2014 15:00,1083,1,NB_NS,1,North,618,14207,06/12/2014,15,Saturday,Weekend
06/12/2014 15:00,1083,2,NB_MID,1,North,677,15069,06/12/2014,15,Saturday,Weekend
06/12/2014 15:00,1083,3,NB_OS,1,North,615,15938,06/12/2014,15,Saturday,Weekend
06/12/2014 15:00,1083,4,SB_OS,2,South,561,16818,06/12/2014,15,Saturday,Weekend
06/12/2014 15:00,1083,5,SB_MID,2,South,611,16245,06/12/2014,15,Saturday,Weekend
06/12/2014 15:00,1083,6,SB_NS,2,South,650,15662,06/12/2014,15,Saturday,Weekend
06/12/2014 16:00,1083,1,NB_NS,1,North,565,14105,06/12/2014,16,Saturday,Weekend
06/12/2014 16:00,1083,2,NB_MID,1,North,599,15156,06/12/2014,16,Saturday,Weekend
06/12/2014 16:00,1083,3,NB_OS,1,North,646,15800,06/12/2014,16,Saturday,Weekend
06/12/2014 16:00,1083,4,SB_OS,2,South,519,16648,06/12/2014,16,Saturday,Weekend
06/12/2014 16:00,1083,5,SB_MID,2,South,621,16038,06/12/2014,16,Saturday,Weekend
06/12/2014 16:00,1083,6,SB_NS,2,South,600,15142,06/12/2014,16,Saturday,Weekend
06/12/2014 17:00,1083,1,NB_NS,1,North,491,14763,06/12/2014,17,Saturday,Weekend
06/12/2014 17:00,1083,2,NB_MID,1,North,470,16211,06/12/2014,17,Saturday,Weekend
06/12/2014 17:00,1083,3,NB_OS,1,North,549,16272,06/12/2014,17,Saturday,Weekend
06/12/2014 17:00,1083,4,SB_OS,2,South,444,16451,06/12/2014,17,Saturday,Weekend
06/12/2014 17:00,1083,5,SB_MID,2,South,537,16304,06/12/2014,17,Saturday,Weekend
06/12/2014 17:00,1083,6,SB_NS,2,South,591,16043,06/12/2014,17,Saturday,Weekend
06/12/2014 18:00,1083,1,NB_NS,1,North,440,14936,06/12/2014,18,Saturday,Weekend
06/12/2014 18:00,1083,2,NB_MID,1,North,554,15781,06/12/2014,18,Saturday,Weekend
06/12/2014 18:00,1083,3,NB_OS,1,North,428,16686,06/12/2014,18,Saturday,Weekend
06/12/2014 18:00,1083,4,SB_OS,2,South,362,17535,06/12/2014,18,Saturday,Weekend
06/12/2014 18:00,1083,5,SB_MID,2,South,438,16598,06/12/2014,18,Saturday,Weekend
06/12/2014 18:00,1083,6,SB_NS,2,South,525,16503,06/12/2014,18,Saturday,Weekend
06/12/2014 19:00,1083,1,NB_NS,1,North,370,15701,06/12/2014,19,Saturday,Weekend
06/12/2014 19:00,1083,2,NB_MID,1,North,508,16606,06/12/2014,19,Saturday,Weekend
06/12/2014 19:00,1083,3,NB_OS,1,North,362,17156,06/12/2014,19,Saturday,Weekend
06/12/2014 19:00,1083,4,SB_OS,2,South,353,17343,06/12/2014,19,Saturday,Weekend
06/12/2014 19:00,1083,5,SB_MID,2,South,475,17450,06/12/2014,19,Saturday,Weekend
06/12/2014 19:00,1083,6,SB_NS,2,South,493,16278,06/12/2014,19,Saturday,Weekend
06/12/2014 20:00,1083,1,NB_NS,1,North,253,16005,06/12/2014,20,Saturday,Weekend
06/12/2014 20:00,1083,2,NB_MID,1,North,349,17143,06/12/2014,20,Saturday,Weekend
06/12/2014 20:00,1083,3,NB_OS,1,North,204,17481,06/12/2014,20,Saturday,Weekend
06/12/2014 20:00,1083,4,SB_OS,2,South,316,17570,06/12/2014,20,Saturday,Weekend
06/12/2014 20:00,1083,5,SB_MID,2,South,486,17435,06/12/2014,20,Saturday,Weekend
06/12/2014 20:00,1083,6,SB_NS,2,South,431,16671,06/12/2014,20,Saturday,Weekend
06/12/2014 21:00,1083,1,NB_NS,1,North,184,16466,06/12/2014,21,Saturday,Weekend
06/12/2014 21:00,1083,2,NB_MID,1,North,263,17376,06/12/2014,21,Saturday,Weekend
06/12/2014 21:00,1083,3,NB_OS,1,North,148,18604,06/12/2014,21,Saturday,Weekend
06/12/2014 21:00,1083,4,SB_OS,2,South,181,17638,06/12/2014,21,Saturday,Weekend
06/12/2014 21:00,1083,5,SB_MID,2,South,308,17618,06/12/2014,21,Saturday,Weekend
06/12/2014 21:00,1083,6,SB_NS,2,South,267,16878,06/12/2014,21,Saturday,Weekend
06/12/2014 22:00,1083,1,NB_NS,1,North,166,16431,06/12/2014,22,Saturday,Weekend
06/12/2014 22:00,1083,2,NB_MID,1,North,249,17207,06/12/2014,22,Saturday,Weekend
06/12/2014 22:00,1083,3,NB_OS,1,North,130,17376,06/12/2014,22,Saturday,Weekend
06/12/2014 22:00,1083,4,SB_OS,2,South,165,17593,06/12/2014,22,Saturday,Weekend
06/12/2014 22:00,1083,5,SB_MID,2,South,294,17103,06/12/2014,22,Saturday,Weekend
06/12/2014 22:00,1083,6,SB_NS,2,South,369,16292,06/12/2014,22,Saturday,Weekend
06/12/2014 23:00,1083,1,NB_NS,1,North,143,15779,06/12/2014,23,Saturday,Weekend
06/12/2014 23:00,1083,2,NB_MID,1,North,250,17490,06/12/2014,23,Saturday,Weekend
06/12/2014 23:00,1083,3,NB_OS,1,North,129,18006,06/12/2014,23,Saturday,Weekend
06/12/2014 23:00,1083,4,SB_OS,2,South,136,17953,06/12/2014,23,Saturday,Weekend
06/12/2014 23:00,1083,5,SB_MID,2,South,292,17446,06/12/2014,23,Saturday,Weekend
06/12/2014 23:00,1083,6,SB_NS,2,South,283,16667,06/12/2014,23,Saturday,Weekend
07/12/2014 00:00,1083,1,NB_NS,1,North,145,16644,07/12/2014,0,Sunday,Weekend
07/12/2014 00:00,1083,2,NB_MID,1,North,199,17513,07/12/2014,0,Sunday,Weekend
07/12/2014 00:00,1083,3,NB_OS,1,North,95,18491,07/12/2014,0,Sunday,Weekend
07/12/2014 00:00,1083,4,SB_OS,2,South,109,17640,07/12/2014,0,Sunday,Weekend
07/12/2014 00:00,1083,5,SB_MID,2,South,230,17807,07/12/2014,0,Sunday,Weekend
07/12/2014 00:00,1083,6,SB_NS,2,South,239,16937,07/12/2014,0,Sunday,Weekend
07/12/2014 01:00,1083,1,NB_NS,1,North,110,16955,07/12/2014,1,Sunday,Weekend
07/12/2014 01:00,1083,2,NB_MID,1,North,199,18145,07/12/2014,1,Sunday,Weekend
07/12/2014 01:00,1083,3,NB_OS,1,North,62,18248,07/12/2014,1,Sunday,Weekend
07/12/2014 01:00,1083,4,SB_OS,2,South,85,18814,07/12/2014,1,Sunday,Weekend
07/12/2014 01:00,1083,5,SB_MID,2,South,227,18377,07/12/2014,1,Sunday,Weekend
07/12/2014 01:00,1083,6,SB_NS,2,South,175,17121,07/12/2014,1,Sunday,Weekend
07/12/2014 02:00,1083,1,NB_NS,1,North,107,16843,07/12/2014,2,Sunday,Weekend
07/12/2014 02:00,1083,2,NB_MID,1,North,180,18429,07/12/2014,2,Sunday,Weekend
07/12/2014 02:00,1083,3,NB_OS,1,North,61,19604,07/12/2014,2,Sunday,Weekend
07/12/2014 02:00,1083,4,SB_OS,2,South,51,18426,07/12/2014,2,Sunday,Weekend
07/12/2014 02:00,1083,5,SB_MID,2,South,162,18525,07/12/2014,2,Sunday,Weekend
07/12/2014 02:00,1083,6,SB_NS,2,South,129,17847,07/12/2014,2,Sunday,Weekend
07/12/2014 03:00,1083,1,NB_NS,1,North,60,17176,07/12/2014,3,Sunday,Weekend
07/12/2014 03:00,1083,2,NB_MID,1,North,149,18553,07/12/2014,3,Sunday,Weekend
07/12/2014 03:00,1083,3,NB_OS,1,North,22,18927,07/12/2014,3,Sunday,Weekend
07/12/2014 03:00,1083,4,SB_OS,2,South,33,19377,07/12/2014,3,Sunday,Weekend
07/12/2014 03:00,1083,5,SB_MID,2,South,143,19520,07/12/2014,3,Sunday,Weekend
07/12/2014 03:00,1083,6,SB_NS,2,South,131,18545,07/12/2014,3,Sunday,Weekend
07/12/2014 04:00,1083,1,NB_NS,1,North,66,15905,07/12/2014,4,Sunday,Weekend
07/12/2014 04:00,1083,2,NB_MID,1,North,126,18421,07/12/2014,4,Sunday,Weekend
07/12/2014 04:00,1083,3,NB_OS,1,North,12,17384,07/12/2014,4,Sunday,Weekend
07/12/2014 04:00,1083,4,SB_OS,2,South,25,19111,07/12/2014,4,Sunday,Weekend
07/12/2014 04:00,1083,5,SB_MID,2,South,104,18777,07/12/2014,4,Sunday,Weekend
07/12/2014 04:00,1083,6,SB_NS,2,South,78,18105,07/12/2014,4,Sunday,Weekend
07/12/2014 05:00,1083,1,NB_NS,1,North,48,17147,07/12/2014,5,Sunday,Weekend
07/12/2014 05:00,1083,2,NB_MID,1,North,79,17802,07/12/2014,5,Sunday,Weekend
07/12/2014 05:00,1083,3,NB_OS,1,North,16,19097,07/12/2014,5,Sunday,Weekend
07/12/2014 05:00,1083,4,SB_OS,2,South,19,18304,07/12/2014,5,Sunday,Weekend
07/12/2014 05:00,1083,5,SB_MID,2,South,72,18407,07/12/2014,5,Sunday,Weekend
07/12/2014 05:00,1083,6,SB_NS,2,South,78,17432,07/12/2014,5,Sunday,Weekend
07/12/2014 06:00,1083,1,NB_NS,1,North,85,17206,07/12/2014,6,Sunday,Weekend
07/12/2014 06:00,1083,2,NB_MID,1,North,100,18525,07/12/2014,6,Sunday,Weekend
07/12/2014 06:00,1083,3,NB_OS,1,North,53,17966,07/12/2014,6,Sunday,Weekend
07/12/2014 06:00,1083,4,SB_OS,2,South,34,19518,07/12/2014,6,Sunday,Weekend
07/12/2014 06:00,1083,5,SB_MID,2,South,78,18850,07/12/2014,6,Sunday,Weekend
07/12/2014 06:00,1083,6,SB_NS,2,South,128,17750,07/12/2014,6,Sunday,Weekend
07/12/2014 07:00,1083,1,NB_NS,1,North,89,16476,07/12/2014,7,Sunday,Weekend
07/12/2014 07:00,1083,2,NB_MID,1,North,117,17483,07/12/2014,7,Sunday,Weekend
07/12/2014 07:00,1083,3,NB_OS,1,North,66,17652,07/12/2014,7,Sunday,Weekend
07/12/2014 07:00,1083,4,SB_OS,2,South,72,18245,07/12/2014,7,Sunday,Weekend
07/12/2014 07:00,1083,5,SB_MID,2,South,110,18573,07/12/2014,7,Sunday,Weekend
07/12/2014 07:00,1083,6,SB_NS,2,South,153,17511,07/12/2014,7,Sunday,Weekend
07/12/2014 08:00,1083,1,NB_NS,1,North,145,15795,07/12/2014,8,Sunday,Weekend
07/12/2014 08:00,1083,2,NB_MID,1,North,231,16929,07/12/2014,8,Sunday,Weekend
07/12/2014 08:00,1083,3,NB_OS,1,North,116,17649,07/12/2014,8,Sunday,Weekend
07/12/2014 08:00,1083,4,SB_OS,2,South,72,17253,07/12/2014,8,Sunday,Weekend
07/12/2014 08:00,1083,5,SB_MID,2,South,150,17672,07/12/2014,8,Sunday,Weekend
07/12/2014 08:00,1083,6,SB_NS,2,South,185,17195,07/12/2014,8,Sunday,Weekend
07/12/2014 09:00,1083,1,NB_NS,1,North,255,15418,07/12/2014,9,Sunday,Weekend
07/12/2014 09:00,1083,2,NB_MID,1,North,415,16513,07/12/2014,9,Sunday,Weekend
07/12/2014 09:00,1083,3,NB_OS,1,North,304,17025,07/12/2014,9,Sunday,Weekend
07/12/2014 09:00,1083,4,SB_OS,2,South,216,17348,07/12/2014,9,Sunday,Weekend
07/12/2014 09:00,1083,5,SB_MID,2,South,281,16990,07/12/2014,9,Sunday,Weekend
07/12/2014 09:00,1083,6,SB_NS,2,South,320,16892,07/12/2014,9,Sunday,Weekend
07/12/2014 10:00,1083,1,NB_NS,1,North,440,14403,07/12/2014,10,Sunday,Weekend
07/12/2014 10:00,1083,2,NB_MID,1,North,614,15682,07/12/2014,10,Sunday,Weekend
07/12/2014 10:00,1083,3,NB_OS,1,North,460,16824,07/12/2014,10,Sunday,Weekend
07/12/2014 10:00,1083,4,SB_OS,2,South,356,17208,07/12/2014,10,Sunday,Weekend
07/12/2014 10:00,1083,5,SB_MID,2,South,395,17016,07/12/2014,10,Sunday,Weekend
07/12/2014 10:00,1083,6,SB_NS,2,South,442,16508,07/12/2014,10,Sunday,Weekend
07/12/2014 11:00,1083,1,NB_NS,1,North,509,14389,07/12/2014,11,Sunday,Weekend
07/12/2014 11:00,1083,2,NB_MID,1,North,725,15443,07/12/2014,11,Sunday,Weekend
07/12/2014 11:00,1083,3,NB_OS,1,North,538,16377,07/12/2014,11,Sunday,Weekend
07/12/2014 11:00,1083,4,SB_OS,2,South,472,17013,07/12/2014,11,Sunday,Weekend
07/12/2014 11:00,1083,5,SB_MID,2,South,496,16759,07/12/2014,11,Sunday,Weekend
07/12/2014 11:00,1083,6,SB_NS,2,South,569,16108,07/12/2014,11,Sunday,Weekend
07/12/2014 12:00,1083,1,NB_NS,1,North,623,14267,07/12/2014,12,Sunday,Weekend
07/12/2014 12:00,1083,2,NB_MID,1,North,681,15399,07/12/2014,12,Sunday,Weekend
07/12/2014 12:00,1083,3,NB_OS,1,North,529,16333,07/12/2014,12,Sunday,Weekend
07/12/2014 12:00,1083,4,SB_OS,2,South,531,16620,07/12/2014,12,Sunday,Weekend
07/12/2014 12:00,1083,5,SB_MID,2,South,617,16131,07/12/2014,12,Sunday,Weekend
07/12/2014 12:00,1083,6,SB_NS,2,South,683,15567,07/12/2014,12,Sunday,Weekend
07/12/2014 13:00,1083,1,NB_NS,1,North,627,14210,07/12/2014,13,Sunday,Weekend
07/12/2014 13:00,1083,2,NB_MID,1,North,732,15156,07/12/2014,13,Sunday,Weekend
07/12/2014 13:00,1083,3,NB_OS,1,North,553,15979,07/12/2014,13,Sunday,Weekend
07/12/2014 13:00,1083,4,SB_OS,2,South,594,16374,07/12/2014,13,Sunday,Weekend
07/12/2014 13:00,1083,5,SB_MID,2,South,647,16142,07/12/2014,13,Sunday,Weekend
07/12/2014 13:00,1083,6,SB_NS,2,South,718,15360,07/12/2014,13,Sunday,Weekend
15/12/2014 16:00,1083,1,NB_NS,1,North,961,9465,15/12/2014,16,Monday,Weekdays
15/12/2014 16:00,1083,2,NB_MID,1,North,682,13054,15/12/2014,16,Monday,Weekdays
15/12/2014 16:00,1083,3,NB_OS,1,North,748,14325,15/12/2014,16,Monday,Weekdays
15/12/2014 16:00,1083,4,SB_OS,2,South,780,14474,15/12/2014,16,Monday,Weekdays
15/12/2014 16:00,1083,5,SB_MID,2,South,828,13562,15/12/2014,16,Monday,Weekdays
15/12/2014 16:00,1083,6,SB_NS,2,South,1261,12819,15/12/2014,16,Monday,Weekdays
15/12/2014 17:00,1083,1,NB_NS,1,North,1104,6992,15/12/2014,17,Monday,Weekdays
15/12/2014 17:00,1083,2,NB_MID,1,North,776,9484,15/12/2014,17,Monday,Weekdays
15/12/2014 17:00,1083,3,NB_OS,1,North,751,10414,15/12/2014,17,Monday,Weekdays
15/12/2014 17:00,1083,4,SB_OS,2,South,804,11139,15/12/2014,17,Monday,Weekdays
15/12/2014 17:00,1083,5,SB_MID,2,South,846,10189,15/12/2014,17,Monday,Weekdays
15/12/2014 17:00,1083,6,SB_NS,2,South,1114,9562,15/12/2014,17,Monday,Weekdays
16/12/2014 21:00,1083,1,NB_NS,1,North,229,15588,16/12/2014,21,Tuesday,Weekdays
16/12/2014 21:00,1083,2,NB_MID,1,North,264,17217,16/12/2014,21,Tuesday,Weekdays
16/12/2014 21:00,1083,3,NB_OS,1,North,178,17706,16/12/2014,21,Tuesday,Weekdays
16/12/2014 21:00,1083,4,SB_OS,2,South,262,17089,16/12/2014,21,Tuesday,Weekdays
16/12/2014 21:00,1083,5,SB_MID,2,South,363,17228,16/12/2014,21,Tuesday,Weekdays
16/12/2014 21:00,1083,6,SB_NS,2,South,436,16535,16/12/2014,21,Tuesday,Weekdays
16/12/2014 22:00,1083,1,NB_NS,1,North,156,16506,16/12/2014,22,Tuesday,Weekdays
16/12/2014 22:00,1083,2,NB_MID,1,North,209,17105,16/12/2014,22,Tuesday,Weekdays
16/12/2014 22:00,1083,3,NB_OS,1,North,145,17602,16/12/2014,22,Tuesday,Weekdays
16/12/2014 22:00,1083,4,SB_OS,2,South,142,17934,16/12/2014,22,Tuesday,Weekdays
16/12/2014 22:00,1083,5,SB_MID,2,South,262,17324,16/12/2014,22,Tuesday,Weekdays
16/12/2014 22:00,1083,6,SB_NS,2,South,304,16784,16/12/2014,22,Tuesday,Weekdays
16/12/2014 23:00,1083,1,NB_NS,1,North,104,17361,16/12/2014,23,Tuesday,Weekdays
16/12/2014 23:00,1083,2,NB_MID,1,North,151,17526,16/12/2014,23,Tuesday,Weekdays
16/12/2014 23:00,1083,3,NB_OS,1,North,67,17637,16/12/2014,23,Tuesday,Weekdays
16/12/2014 23:00,1083,4,SB_OS,2,South,65,17598,16/12/2014,23,Tuesday,Weekdays
16/12/2014 23:00,1083,5,SB_MID,2,South,159,17629,16/12/2014,23,Tuesday,Weekdays
16/12/2014 23:00,1083,6,SB_NS,2,South,165,16684,16/12/2014,23,Tuesday,Weekdays
17/12/2014 00:00,1083,1,NB_NS,1,North,63,16777,17/12/2014,0,Wednesday,Weekdays
17/12/2014 00:00,1083,2,NB_MID,1,North,102,17492,17/12/2014,0,Wednesday,Weekdays
17/12/2014 00:00,1083,3,NB_OS,1,North,33,18552,17/12/2014,0,Wednesday,Weekdays
17/12/2014 00:00,1083,4,SB_OS,2,South,32,18759,17/12/2014,0,Wednesday,Weekdays
17/12/2014 00:00,1083,5,SB_MID,2,South,88,18441,17/12/2014,0,Wednesday,Weekdays
17/12/2014 00:00,1083,6,SB_NS,2,South,121,17695,17/12/2014,0,Wednesday,Weekdays
17/12/2014 01:00,1083,1,NB_NS,1,North,28,16786,17/12/2014,1,Wednesday,Weekdays
17/12/2014 01:00,1083,2,NB_MID,1,North,64,17739,17/12/2014,1,Wednesday,Weekdays
17/12/2014 01:00,1083,3,NB_OS,1,North,12,17176,17/12/2014,1,Wednesday,Weekdays
17/12/2014 01:00,1083,4,SB_OS,2,South,17,17010,17/12/2014,1,Wednesday,Weekdays
17/12/2014 01:00,1083,5,SB_MID,2,South,58,18367,17/12/2014,1,Wednesday,Weekdays
17/12/2014 01:00,1083,6,SB_NS,2,South,62,17263,17/12/2014,1,Wednesday,Weekdays
17/12/2014 02:00,1083,1,NB_NS,1,North,25,18133,17/12/2014,2,Wednesday,Weekdays
17/12/2014 02:00,1083,2,NB_MID,1,North,34,18031,17/12/2014,2,Wednesday,Weekdays
17/12/2014 02:00,1083,3,NB_OS,1,North,7,17778,17/12/2014,2,Wednesday,Weekdays
17/12/2014 02:00,1083,4,SB_OS,2,South,18,22592,17/12/2014,2,Wednesday,Weekdays
17/12/2014 02:00,1083,5,SB_MID,2,South,33,20076,17/12/2014,2,Wednesday,Weekdays
17/12/2014 02:00,1083,6,SB_NS,2,South,47,17719,17/12/2014,2,Wednesday,Weekdays
17/12/2014 03:00,1083,1,NB_NS,1,North,40,16826,17/12/2014,3,Wednesday,Weekdays
17/12/2014 03:00,1083,2,NB_MID,1,North,35,17246,17/12/2014,3,Wednesday,Weekdays
17/12/2014 03:00,1083,3,NB_OS,1,North,3,15093,17/12/2014,3,Wednesday,Weekdays
17/12/2014 03:00,1083,4,SB_OS,2,South,9,17747,17/12/2014,3,Wednesday,Weekdays
17/12/2014 03:00,1083,5,SB_MID,2,South,33,18561,17/12/2014,3,Wednesday,Weekdays
17/12/2014 03:00,1083,6,SB_NS,2,South,46,18659,17/12/2014,3,Wednesday,Weekdays
17/12/2014 04:00,1083,1,NB_NS,1,North,46,17198,17/12/2014,4,Wednesday,Weekdays
17/12/2014 04:00,1083,2,NB_MID,1,North,57,17617,17/12/2014,4,Wednesday,Weekdays
17/12/2014 04:00,1083,3,NB_OS,1,North,19,17807,17/12/2014,4,Wednesday,Weekdays
17/12/2014 04:00,1083,4,SB_OS,2,South,12,17500,17/12/2014,4,Wednesday,Weekdays
17/12/2014 04:00,1083,5,SB_MID,2,South,29,17778,17/12/2014,4,Wednesday,Weekdays
17/12/2014 04:00,1083,6,SB_NS,2,South,41,16877,17/12/2014,4,Wednesday,Weekdays
17/12/2014 05:00,1083,1,NB_NS,1,North,163,16929,17/12/2014,5,Wednesday,Weekdays
17/12/2014 05:00,1083,2,NB_MID,1,North,137,18033,17/12/2014,5,Wednesday,Weekdays
17/12/2014 05:00,1083,3,NB_OS,1,North,64,17509,17/12/2014,5,Wednesday,Weekdays
17/12/2014 05:00,1083,4,SB_OS,2,South,42,18023,17/12/2014,5,Wednesday,Weekdays
17/12/2014 05:00,1083,5,SB_MID,2,South,92,18436,17/12/2014,5,Wednesday,Weekdays
17/12/2014 05:00,1083,6,SB_NS,2,South,131,18306,17/12/2014,5,Wednesday,Weekdays
17/12/2014 06:00,1083,1,NB_NS,1,North,289,15864,17/12/2014,6,Wednesday,Weekdays
17/12/2014 06:00,1083,2,NB_MID,1,North,383,16726,17/12/2014,6,Wednesday,Weekdays
17/12/2014 06:00,1083,3,NB_OS,1,North,393,17154,17/12/2014,6,Wednesday,Weekdays
17/12/2014 06:00,1083,4,SB_OS,2,South,187,18385,17/12/2014,6,Wednesday,Weekdays
17/12/2014 06:00,1083,5,SB_MID,2,South,257,18105,17/12/2014,6,Wednesday,Weekdays
17/12/2014 06:00,1083,6,SB_NS,2,South,313,18096,17/12/2014,6,Wednesday,Weekdays
17/12/2014 07:00,1083,1,NB_NS,1,North,793,12257,17/12/2014,7,Wednesday,Weekdays
17/12/2014 07:00,1083,2,NB_MID,1,North,1105,10695,17/12/2014,7,Wednesday,Weekdays
17/12/2014 07:00,1083,3,NB_OS,1,North,1186,11240,17/12/2014,7,Wednesday,Weekdays
17/12/2014 07:00,1083,4,SB_OS,2,South,561,16100,17/12/2014,7,Wednesday,Weekdays
17/12/2014 07:00,1083,5,SB_MID,2,South,573,15582,17/12/2014,7,Wednesday,Weekdays
17/12/2014 07:00,1083,6,SB_NS,2,South,791,15539,17/12/2014,7,Wednesday,Weekdays
17/12/2014 08:00,1083,1,NB_NS,1,North,853,9646,17/12/2014,8,Wednesday,Weekdays
17/12/2014 08:00,1083,2,NB_MID,1,North,1014,8209,17/12/2014,8,Wednesday,Weekdays
17/12/2014 08:00,1083,3,NB_OS,1,North,1054,8333,17/12/2014,8,Wednesday,Weekdays
17/12/2014 08:00,1083,4,SB_OS,2,South,580,16062,17/12/2014,8,Wednesday,Weekdays
17/12/2014 08:00,1083,5,SB_MID,2,South,518,15574,17/12/2014,8,Wednesday,Weekdays
17/12/2014 08:00,1083,6,SB_NS,2,South,913,15130,17/12/2014,8,Wednesday,Weekdays
17/12/2014 09:00,1083,1,NB_NS,1,North,645,13805,17/12/2014,9,Wednesday,Weekdays
17/12/2014 09:00,1083,2,NB_MID,1,North,827,14568,17/12/2014,9,Wednesday,Weekdays
17/12/2014 09:00,1083,3,NB_OS,1,North,863,14977,17/12/2014,9,Wednesday,Weekdays
17/12/2014 09:00,1083,4,SB_OS,2,South,448,17245,17/12/2014,9,Wednesday,Weekdays
17/12/2014 09:00,1083,5,SB_MID,2,South,548,16615,17/12/2014,9,Wednesday,Weekdays
17/12/2014 09:00,1083,6,SB_NS,2,South,630,15936,17/12/2014,9,Wednesday,Weekdays
17/12/2014 10:00,1083,1,NB_NS,1,North,566,14108,17/12/2014,10,Wednesday,Weekdays
17/12/2014 10:00,1083,2,NB_MID,1,North,665,14820,17/12/2014,10,Wednesday,Weekdays
17/12/2014 10:00,1083,3,NB_OS,1,North,576,16020,17/12/2014,10,Wednesday,Weekdays
17/12/2014 10:00,1083,4,SB_OS,2,South,407,16943,17/12/2014,10,Wednesday,Weekdays
17/12/2014 10:00,1083,5,SB_MID,2,South,504,16504,17/12/2014,10,Wednesday,Weekdays
17/12/2014 10:00,1083,6,SB_NS,2,South,580,15539,17/12/2014,10,Wednesday,Weekdays
17/12/2014 11:00,1083,1,NB_NS,1,North,569,14355,17/12/2014,11,Wednesday,Weekdays
17/12/2014 11:00,1083,2,NB_MID,1,North,658,15478,17/12/2014,11,Wednesday,Weekdays
17/12/2014 11:00,1083,3,NB_OS,1,North,528,16381,17/12/2014,11,Wednesday,Weekdays
17/12/2014 11:00,1083,4,SB_OS,2,South,445,16866,17/12/2014,11,Wednesday,Weekdays
17/12/2014 11:00,1083,5,SB_MID,2,South,543,16643,17/12/2014,11,Wednesday,Weekdays
17/12/2014 11:00,1083,6,SB_NS,2,South,613,16179,17/12/2014,11,Wednesday,Weekdays
17/12/2014 12:00,1083,1,NB_NS,1,North,592,14123,17/12/2014,12,Wednesday,Weekdays
17/12/2014 12:00,1083,2,NB_MID,1,North,661,15129,17/12/2014,12,Wednesday,Weekdays
17/12/2014 12:00,1083,3,NB_OS,1,North,616,16255,17/12/2014,12,Wednesday,Weekdays
17/12/2014 12:00,1083,4,SB_OS,2,South,512,16950,17/12/2014,12,Wednesday,Weekdays
17/12/2014 12:00,1083,5,SB_MID,2,South,611,16316,17/12/2014,12,Wednesday,Weekdays
17/12/2014 12:00,1083,6,SB_NS,2,South,704,15301,17/12/2014,12,Wednesday,Weekdays
17/12/2014 13:00,1083,1,NB_NS,1,North,624,13713,17/12/2014,13,Wednesday,Weekdays
17/12/2014 13:00,1083,2,NB_MID,1,North,644,15051,17/12/2014,13,Wednesday,Weekdays
17/12/2014 13:00,1083,3,NB_OS,1,North,550,16399,17/12/2014,13,Wednesday,Weekdays
17/12/2014 13:00,1083,4,SB_OS,2,South,596,16012,17/12/2014,13,Wednesday,Weekdays
17/12/2014 13:00,1083,5,SB_MID,2,South,668,15994,17/12/2014,13,Wednesday,Weekdays
17/12/2014 13:00,1083,6,SB_NS,2,South,747,15015,17/12/2014,13,Wednesday,Weekdays
17/12/2014 14:00,1083,1,NB_NS,1,North,583,13973,17/12/2014,14,Wednesday,Weekdays
