Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[2]	[[-11.180000000000007, 661.1800000000001]]	0	0.9652124322783006	0.9652124322783006	2	310.22429910175407	19989	16417	0.2	633.7199183662267	3385	3507	1089	1128	1
[2]	[[89.75, 736.25]]	0	0.9607041810751336	0.9607041810751336	1	311.118016681573	19976	16432	0.2	316.9969010649578	3056	3181	987	1027	1
[2]	[[-46.670000000000016, 661.1800000000001]]	0	0.9650630011454754	0.9650630011454754	1	310.22429910175407	19989	16432	0.2	316.85995918311335	3370	3492	1089	1128	1
[2]	[[910.1, 134.3]]	1	0.1	1.0	1	88.1744	16447	16447	0.2	88.1744	0	0	0	0	1
[2]	[[422.635, 1211.365]]	1	0.8409090909090909	0.8409090909090909	1	232.55943820121485	19970	16514	0.2	232.55943820121485	111	132	37	44	1
[2]	[[-124.30000000000001, 452.365]]	0	0.9742298578199052	0.9742298578199052	1	310.22430367282334	19989	16515	0.2	316.859968110983	3289	3376	1088	1116	1
[2]	[[82.935, 613.065]]	0	0.9687701223438506	0.9687701223438506	1	311.1180276985052	19976	16528	0.2	316.99691827891434	3009	3106	999	1031	1
[1, 4, 0]	['2', '2', '6']	1	0.1288888888888889	0.1288888888888889	1	298.3255634388819	19996	16562	0.6	298.3255634388819	29	225	10	76	1
[2]	[[396.005, 951.995]]	1	0.5661764705882353	0.5661764705882353	1	254.5908315510331	19996	16580	0.2	254.5908315510331	77	136	26	46	1
[2, 1]	[[231.99777161875917, 334.41499999999996], '2']	0	0.968222442899702	0.968222442899702	1	303.5086641238903	19939	16601	0.4	305.10728769357854	975	1007	332	343	1
[2, 1]	[[359.74, 467.91365718035644], '2']	0	0.9335443037974683	0.9335443037974683	1	275.33949394045277	19901	16656	0.4	275.33949394045277	295	316	101	108	1
[2, 1]	[[475.24, 134.3], '2']	1	0.1	1.0	1	257.5590272175965	16666	16666	0.4	257.5590272175965	0	0	0	0	1
[2, 3]	[[422.635, 1187.505], '23']	1	1.0	1.0	1	274.3344	19209	16700	0.4	274.3344	8	8	3	3	1
[2]	[[-124.30000000000001, 250.20499999999998]]	0	0.982740021574973	0.982740021574973	1	321.9575528677298	19989	16712	0.2	327.37117635582786	1822	1854	642	653	1
[2]	[[-124.30000000000001, 646.48]]	0	0.9661971830985916	0.9661971830985916	1	310.22429910175407	19989	16732	0.2	316.85995918311335	3087	3195	1089	1127	1
[2]	[[-124.30000000000001, 19.39291049381316]]	0	1.0	1.0	1	288.00259053568	19751	16779	0.2	288.00259053568	16	16	6	6	1
[2, 3, 0, 1]	[[237.655, 605.085], '23', '5', '2']	1	0.1724137931034483	0.1724137931034483	2	308.79989293383596	19258	16788	0.8	6266.815935320608	15	87	6	31	1
[2]	[[96.39999999999998, 613.6]]	0	0.9688952449052556	0.9688952449052556	1	311.0629352758824	19976	16789	0.2	316.91083636856627	2710	2797	973	1005	1
[2, 0]	[[1027.2158237163708, 1302.76], '4']	1	1.0	1.0	1	158.21963776	19903	16808	0.4	158.21963776	12	12	4	4	1
[2]	[[-46.71500000000003, 612.715]]	0	0.9720506987325317	0.9720506987325317	1	310.2243036728219	19989	16832	0.2	316.8599681109803	2991	3077	1089	1121	1
[2]	[[410.99435802931316, 1256.135]]	1	0.7571428571428571	0.7571428571428571	1	247.00921003654963	19996	16835	0.2	247.00921003654963	106	140	38	50	1
[2]	[[-124.30000000000001, 529.1800000000001]]	0	0.976214405360134	0.976214405360134	1	310.2243036728219	19989	16918	0.2	316.8599681109803	2914	2985	1089	1117	1
[2, 3]	[[246.345, 283.41300347885107], '22']	0	0.9702970297029703	0.9702970297029703	1	313.50737177393415	19939	16972	0.4	313.50737177393415	98	101	37	38	1
[2]	[[-124.30000000000001, 224.95]]	0	0.9824561403508771	0.9824561403508771	3	323.30422724652186	19989	16993	0.2	982.140852174457	1456	1482	560	570	1
[2]	[[-124.30000000000001, 473.76]]	0	0.9760250173731758	0.9760250173731758	2	310.2243036728219	19989	17028	0.2	633.7199362219606	2809	2878	1089	1117	1
[2]	[[-2.6450000000000387, 682.645]]	0	0.9651844191658049	0.9651844191658049	1	310.22429910175407	19989	17037	0.2	316.85995918311335	2800	2901	1089	1129	1
[2]	[[29.444999999999993, 378.555]]	0	0.9798732761833768	0.9798732761833768	1	313.67666416613076	19989	17055	0.2	323.60285969947415	2629	2683	1030	1052	1
[2, 4]	[[486.24, 602.7747789637666], '2']	1	1.0	1.0	1	261.75	19081	17087	0.4	261.75	4	4	2	2	1
[2, 1]	[[995.05, 1205.18], '2']	1	1.0	1.0	1	206.37508906189728	19865	17097	0.4	206.37508906189728	32	32	12	12	1
[2]	[[97.2510525298207, 654.39]]	0	0.9625647152528873	0.9625647152528873	1	311.06291812690085	19976	17134	0.2	316.91080957328256	2417	2511	973	1011	1
[2]	[[-124.30000000000001, 633.62]]	0	0.9681801930639972	0.9681801930639972	1	310.22429910175407	19989	17134	0.2	316.85995918311335	2708	2797	1089	1125	1
[2]	[[-124.30000000000001, 418.76]]	0	0.977523949889462	0.977523949889462	1	310.22430367282334	19989	17172	0.2	316.859968110983	2653	2714	1081	1106	1
[2]	[[189.12, 602.88]]	0	0.9670855774985039	0.9670855774985039	2	304.12496725855027	19976	17179	0.2	612.1405226829695	1616	1671	661	685	1
[2, 1]	[[418.76, 427.7212556533711], '2']	0	1.0	1.0	1	237.0	19437	17179	0.4	237.0	4	4	2	2	1
[2, 3]	[[189.12, 602.88], '23']	0	0.875886524822695	0.875886524822695	1	318.2479490126554	19769	17194	0.4	318.2479490126554	247	282	102	117	1
[2, 3]	[[602.88, 811.9794367581817], '22']	0	0.1	1.0	1	286.12384078256997	17241	17241	0.4	286.12384078256997	0	0	0	0	1
[2]	[[-36.36500000000001, 752.365]]	0	0.9651424287856072	0.9651424287856072	1	310.22429910175407	19989	17275	0.2	316.85995918311335	2575	2668	1089	1129	1
[2]	[[343.6760715843162, 952.5733658749124]]	0	0.8345498783454988	0.8345498783454988	1	278.4885126561702	19976	17275	0.2	278.4885126561702	343	411	146	175	1
[2]	[[-124.30000000000001, 542.8299999999999]]	0	0.9752851711026616	0.9752851711026616	2	310.2243036728219	19989	17286	0.2	633.7199362219606	2565	2630	1089	1117	1
[2, 0]	[[215.35040134277693, 752.365], '4']	0	0.8758169934640523	0.8758169934640523	1	311.0766492244014	19422	17319	0.4	311.0766492244014	134	153	58	65	1
[2]	[[-36.36500000000001, 48.61996738340146]]	0	1.0	1.0	1	322.4053877216734	19852	17319	0.2	322.4053877216734	59	59	26	26	1
[2]	[[47.424999999999955, 758.575]]	0	0.9632411067193676	0.9632411067193676	1	310.2242991010884	19989	17361	0.2	316.8599591818132	2437	2530	1064	1104	1
[3, 4, 2]	['23', '1', [-116.25, 530.25]]	1	0.11731843575418995	0.11731843575418995	1	319.02123134172945	19977	17390	0.6	322.0265391771618	21	179	9	78	1
[2, 1]	[[531.4949999999999, 796.625], '2']	1	1.0	1.0	1	255.3066052157785	19933	17401	0.4	255.3066052157785	27	27	12	12	1
[2]	[[-124.30000000000001, 444.76]]	0	0.976295701084773	0.976295701084773	1	310.22430367282334	19989	17423	0.2	316.859968110983	2430	2489	1087	1113	1
[3, 2, 4, 1]	['23', [74.03000000000003, 605.085], '2', '2']	1	0.18840579710144928	0.18840579710144928	1	327.686516373495	19996	17438	0.8	327.686516373495	26	138	12	61	1
[2]	[[51.724999999999966, 504.27500000000003]]	0	0.9745089845382365	0.9745089845382365	3	310.2243033453241	19989	17466	0.2	950.5799024140085	2332	2393	1059	1087	1
[2, 0]	[[525.03, 134.3], '6']	1	0.1	1.0	1	229.03076716163093	17482	17482	0.4	229.03076716163093	0	0	0	0	1
[2]	[[51.724999999999966, 497.9115555122551]]	0	0.9739243807040417	0.9739243807040417	1	310.2243033453241	19989	17562	0.2	316.8599674713362	2241	2301	1059	1087	1
[2]	[[1116.98, 134.3]]	1	0.1	1.0	1	192.7059283492864	17599	17599	0.2	192.7059283492864	0	0	0	0	1
[2]	[[634.54, 1203.46]]	1	1.0	1.0	1	222.982216505694	19970	17611	0.2	222.982216505694	53	53	26	26	1
[2]	[[484.83731333598905, 1205.18]]	1	1.0	1.0	2	231.64179590206192	19970	17629	0.2	463.28359180412383	69	69	34	34	1
[2, 1, 4]	[[536.605264211038, 648.0010398380662], '2', '1']	1	1.0	1.0	1	255.344	19933	17629	0.6	255.344	8	8	4	4	1
[2]	[[-124.30000000000001, 700.225]]	0	0.9637462235649547	0.9637462235649547	1	310.22429910175407	19989	17635	0.2	316.85995918311335	2233	2317	1089	1129	1
[2]	[[-51.52999999999997, 491.53]]	0	0.9736379613356766	0.9736379613356766	1	310.2243036728219	19989	17652	0.2	316.8599681109803	2216	2276	1089	1117	1
[2]	[[493.75, 1140.25]]	1	1.0	1.0	1	237.36201994222674	19970	17666	0.2	237.36201994222674	62	62	31	31	1
[2]	[[409.705, 1224.295]]	1	0.7623762376237624	0.7623762376237624	1	247.00921003890673	19996	17666	0.2	247.00921003890673	77	101	38	50	1
[3, 1, 4, 2]	['23', '2', '2', [-124.30000000000001, 425.855]]	1	0.14189189189189189	0.14189189189189189	1	326.5945382139037	19996	17671	0.8	326.5945382139037	21	148	10	73	1
[2]	[[186.375, 509.625]]	0	0.9706513958482462	0.9706513958482462	1	308.0601723782968	19976	17680	0.2	312.2190193410887	1356	1397	675	695	1
[3, 2, 1]	['23', [237.655, 361.205], '2']	1	0.125	0.125	1	310.6180686906208	19977	17714	0.6	310.6180686906208	15	120	8	61	1
[2, 4]	[[246.345, 330.6748934945437], '0']	0	0.9454545454545454	0.9454545454545454	1	308.0498168190178	19545	17734	0.4	308.0498168190178	104	110	53	56	1
[2]	[[246.345, 330.6748934945437]]	0	0.9603024574669187	0.9603024574669187	1	301.5240592028654	19939	17734	0.2	305.4050740035817	508	529	259	270	1
[2]	[[-124.30000000000001, 592.9]]	0	0.9720695970695971	0.9720695970695971	1	310.2243036728219	19989	17753	0.2	316.8599681109803	2123	2184	1089	1120	1
[2, 4, 1]	[[237.655, 605.085], '2', '2']	1	0.11458333333333333	0.11458333333333333	1	295.26435276996256	19996	17793	0.6	289.3304409624532	22	192	12	100	1
[3, 2, 4, 1, 0]	['23', [237.655, 605.085], '2', '2', '5']	1	0.7777777777777778	0.7777777777777778	3	321.41376	19258	17793	1.0	964.2412800000001	7	9	4	5	1
[2]	[[-124.30000000000001, 634.62]]	0	0.9677720691265763	0.9677720691265763	1	310.22429910175407	19989	17807	0.2	316.85995918311335	2072	2141	1089	1125	1
[2]	[[84.005, 639.995]]	0	0.9632124352331606	0.9632124352331606	1	311.118016681573	19976	17844	0.2	316.9969010649578	1859	1930	995	1033	1
[2]	[[-19.435000000000002, 743.435]]	0	0.9649455234486025	0.9649455234486025	1	310.22429910175407	19989	17844	0.2	316.85995918311335	2037	2111	1089	1129	1
[2, 0, 4]	[[447.72499999999997, 724.4555987190271], '6', '1']	1	0.3333333333333333	0.3333333333333333	1	241.33333333333334	19004	17852	0.6	241.33333333333334	1	3	1	2	1
[2]	[[-124.30000000000001, 309.74]]	0	0.9783606557377049	0.9783606557377049	1	320.54029592800225	19989	17879	0.2	325.15671238750355	1492	1525	817	835	1
[2]	[[475.24, 787.1793018867443]]	1	1.0	1.0	1	255.2710793807659	19933	17929	0.2	255.2710793807659	21	21	12	12	1
[2]	[[486.24, 602.7747789637666]]	1	1.0	1.0	1	259.12	19457	17929	0.2	259.12	6	6	4	4	1
[2]	[[-124.30000000000001, 542.435]]	0	0.9750499001996008	0.9750499001996008	1	310.2243036728219	19989	17930	0.2	316.8599681109803	1954	2004	1089	1117	1
[2]	[[-124.30000000000001, 50.561438867316625]]	0	1.0	1.0	2	322.46711262607226	19852	17958	0.2	644.9342252521445	47	47	28	28	1
[2]	[[844.655, 1271.345]]	1	1.0	1.0	1	213.00669642830388	19915	17987	0.2	213.00669642830388	30	30	16	16	1
[2, 3]	[[593.5140920284693, 831.4449999999999], '22']	1	1.0	1.0	1	239.0	18951	17987	0.4	239.0	1	1	1	1	1
[2]	[[-107.065, 542.435]]	0	0.9747942386831275	0.9747942386831275	1	310.2243036728219	19989	17992	0.2	316.8599681109803	1895	1944	1089	1117	1
[2, 3]	[[356.985, 605.085], '23']	1	0.75	0.75	1	281.51988736	19996	18007	0.4	281.51988736	9	12	6	8	1
[4, 1]	['1', '2']	1	0.11825192802056556	0.11825192802056556	1	304.4990341985372	19977	18012	0.4	308.34224093521436	46	389	27	228	1
[2, 4]	[[486.24, 925.1620466087177], '1']	1	1.0	1.0	1	247.82921090597233	19933	18031	0.4	247.82921090597233	22	22	13	13	1
[3, 2, 1, 4]	['23', [237.655, 516.2225834823769], '2', '1']	1	1.0	1.0	3	301.048	19977	18035	0.8	903.144	7	7	5	5	1
[2]	[[-124.30000000000001, 514.69]]	0	0.976290832455216	0.976290832455216	1	310.2243036728219	19989	18040	0.2	316.8599681109803	1853	1898	1089	1117	1
[2]	[[-124.30000000000001, 517.25]]	0	0.9761019649495486	0.9761019649495486	1	310.2243036728219	19989	18055	0.2	316.8599681109803	1838	1883	1089	1117	1
[2, 4]	[[356.985, 605.085], '2']	1	0.2564102564102564	0.2564102564102564	1	277.78990998694997	19996	18057	0.4	277.78990998694997	10	39	7	23	1
[2]	[[501.75, 1148.25]]	1	1.0	1.0	1	237.36201401905404	19970	18086	0.2	237.36201401905404	52	52	31	31	1
[3, 1, 2, 4]	['23', '2', [110.445, 605.085], '2']	1	0.1797752808988764	0.1797752808988764	1	327.68757607166975	19996	18122	0.8	327.68757607166975	16	89	12	56	1
[2]	[[-2.1100000000000136, 696.11]]	0	0.9667755991285403	0.9667755991285403	4	310.22429910175407	19989	18124	0.2	1267.4398367324534	1775	1836	1089	1129	1
[2]	[[-124.30000000000001, 284.27500000000003]]	0	0.9801724137931035	0.9801724137931035	2	321.36052926472246	19989	18177	0.2	652.8766539522576	1137	1160	722	738	1
[2, 1]	[[764.5162923604619, 909.0389789265703], '2']	1	1.0	1.0	1	236.73690879999998	19970	18178	0.4	236.73690879999998	13	13	9	9	1
[2]	[[16.515000000000015, 391.485]]	0	0.9790544584081389	0.9790544584081389	1	313.67639916961105	19989	18207	0.2	323.6023421281466	1636	1671	1055	1079	1
[2]	[[-124.30000000000001, 518.41]]	0	0.9761072261072261	0.9761072261072261	1	310.2243036728219	19989	18225	0.2	316.8599681109803	1675	1716	1089	1117	1
[2, 4]	[[457.2127558850638, 518.41], '1']	0	0.1	1.0	1	311.2129655808	18241	18241	0.4	311.2129655808	0	0	0	0	1
[2]	[[163.05, 550.95]]	0	0.9732888146911519	0.9732888146911519	1	308.8922151371084	19976	18257	0.2	313.51908615173187	1166	1198	770	792	1
[2]	[[763.1, 134.3]]	1	0.1	1.0	1	216.46393705316623	18267	18267	0.2	216.46393705316623	0	0	0	0	1
[2]	[[-124.30000000000001, 396.71500000000003]]	0	0.9789864029666254	0.9789864029666254	3	313.676347701998	19989	18291	0.2	970.8067248163946	1584	1618	1069	1093	1
[2]	[[130.935, 661.065]]	0	0.9615094339622642	0.9615094339622642	1	310.97913402870324	19976	18331	0.2	316.7798969198488	1274	1325	883	918	1
[2]	[[246.345, 359.46]]	0	0.975095785440613	0.975095785440613	4	299.0790871765049	19976	18349	0.2	1209.3954358825245	509	522	353	364	1
[2]	[[962.7249999999999, 1426.505]]	1	1.0	1.0	1	183.31352263747175	19903	18390	0.2	183.31352263747175	20	20	13	13	1
[2, 1]	[[616.1, 892.6011116454453], '2']	1	1.0	1.0	1	247.13277123366092	19970	18390	0.4	247.13277123366092	20	20	14	14	1
[2, 3]	[[50.561438867316625, 60.06703358310736], '23']	0	1.0	1.0	1	348.2642648783913	19908	18402	0.4	348.2642648783913	19	19	12	12	1
[2, 4]	[[9.368489793930735, 15.515000000000015], '0']	0	1.0	1.0	1	291.6666666666667	18402	18402	0.4	291.6666666666667	3	3	2	2	1
[4, 1, 3]	['1', '2', '23']	1	0.12149532710280374	0.12149532710280374	1	319.02123134108876	19977	18408	0.6	322.026539176361	13	107	9	78	1
[2]	[[6.795000000000016, 485.205]]	0	0.9750819672131148	0.9750819672131148	1	310.2243036728219	19989	18424	0.2	316.8599681109803	1487	1525	1088	1116	1
[2]	[[998.6111294695446, 1181.625]]	1	1.0	1.0	1	215.7972994048	19865	18469	0.2	215.7972994048	14	14	10	10	1
[2, 0]	[[858.375, 925.1620466087177], '4']	1	1.0	1.0	1	235.0	19621	18469	0.4	235.0	1	1	1	1	1
[2, 0]	[[229.19345272330955, 246.345], '6']	0	1.0	1.0	2	325.13965026779294	18890	18481	0.4	650.2793005355859	27	27	20	20	1
[2, 3]	[[343.6760715843162, 359.46], '22']	0	1.0	1.0	1	293.5163625964647	19631	18481	0.4	293.5163625964647	21	21	19	19	1
[2]	[[8.906186123402932, 396.71500000000003]]	0	0.9774964838255977	0.9774964838255977	1	313.676347701998	19989	18497	0.2	323.6022416054649	1390	1422	1068	1092	1
[2]	[[-119.345, 307.345]]	0	0.9770334928229665	0.9770334928229665	1	320.5402959280519	19989	18541	0.2	325.156712387581	1021	1045	812	830	1
[2, 4]	[[589.285, 134.3], '2']	1	0.1	1.0	1	227.25343204734145	18553	18553	0.4	227.25343204734145	0	0	0	0	1
[2]	[[-124.30000000000001, 606.2950000000001]]	0	0.9714285714285714	0.9714285714285714	1	310.2243036728219	19989	18559	0.2	316.8599681109803	1360	1400	1089	1121	1
[2]	[[-78.27500000000003, 562.9061282001535]]	0	0.9739507959479016	0.9739507959479016	1	310.2243036728219	19989	18575	0.2	316.8599681109803	1346	1382	1089	1118	1
[3, 2, 4, 0]	['23', [74.03000000000003, 459.555], '2', '4']	1	0.38461538461538464	0.38461538461538464	2	321.14670182399993	19975	18590	0.8	642.2934036479999	5	13	4	11	1
[3, 1]	['22', '2']	0	0.9426048565121413	0.9426048565121413	1	313.9086384642425	19939	18621	0.4	312.63579808030306	427	453	360	381	1
[2, 3]	[[689.4949999999999, 134.3], '22']	1	0.1	1.0	1	204.2595245294711	18634	18634	0.4	204.2595245294711	0	0	0	0	1
[2]	[[-124.30000000000001, 395.995]]	0	0.9780564263322884	0.9780564263322884	2	313.676347701998	19989	18651	0.2	647.2044832109298	1248	1276	1068	1092	1
[2, 3]	[[246.345, 315.66651482324926], '22']	0	0.9906542056074766	0.9906542056074766	3	308.5262142516102	19939	18651	0.4	925.5786427548306	106	107	92	93	1
[1, 2, 4]	['2', [237.655, 664.345], '2']	1	0.1452991452991453	0.1452991452991453	1	295.24011604443814	19996	18693	0.6	289.30014505554766	17	117	16	104	1
[2, 4, 1, 0]	[[356.985, 823.97], '2', '2', '4']	1	1.0	1.0	1	263.0	19845	18693	0.8	263.0	3	3	3	3	1
[2]	[[-103.80144817716928, 6.050000000000011]]	0	1.0	1.0	1	268.0	18700	18700	0.2	268.0	1	1	1	1	1
[2, 1]	[[1114.7963287769794, 1319.6838276481042], '2']	1	1.0	1.0	1	146.64000000000001	19903	18713	0.4	146.64000000000001	6	6	5	5	1
[2]	[[707.215, 1307.855]]	1	1.0	1.0	2	204.31546830807324	19970	18751	0.2	408.63093661614647	25	25	23	23	1
[2]	[[-112.32, 508.32]]	0	0.9735318444995864	0.9735318444995864	2	310.2243036728219	19989	18752	0.2	633.7199362219606	1177	1209	1089	1117	1
[2]	[[70.28499999999997, 729.715]]	0	0.960352422907489	0.960352422907489	1	311.1179892635582	19976	18766	0.2	316.9968582243097	1090	1135	1019	1059	1
[2]	[[-124.30000000000001, 348.39]]	0	0.976878612716763	0.976878612716763	1	314.14436441024554	19989	18771	0.2	324.51633673876086	1014	1038	955	976	1
[2]	[[-124.30000000000001, 322.53]]	0	0.9743589743589743	0.9743589743589743	1	320.48967693837716	19989	18771	0.2	325.0776202162143	912	936	857	878	1
[2, 4]	[[1047.205, 1191.626124752389], '2']	1	1.0	1.0	1	185.75	19786	18818	0.4	185.75	4	4	4	4	1
[2]	[[715.355, 881.3600044802289]]	1	1.0	1.0	1	236.824	19970	18818	0.2	236.824	7	7	7	7	1
[2, 4]	[[237.655, 605.085], '1']	1	0.07526881720430108	0.07526881720430108	1	294.0453189290753	19977	18825	0.4	3403.6619456427097	7	93	7	90	1
[2]	[[-78.69, 774.69]]	0	0.9641608391608392	0.9641608391608392	1	310.22429910175407	19989	18832	0.2	316.85995918311335	1103	1144	1089	1129	1
[2, 3]	[[246.345, 359.46], '21']	0	0.9881656804733728	0.9881656804733728	1	288.5908244378644	19976	18858	0.4	289.2385305473305	167	169	167	169	0
[3, 4, 1, 0]	['23', '2', '2', '6']	1	0.13043478260869565	0.13043478260869565	1	330.3897638033398	19996	18866	0.8	330.3897638033398	3	23	3	23	0
[2]	[[616.1, 985.717965749764]]	1	1.0	1.0	1	244.13349468159998	19970	18884	0.2	244.13349468159998	15	15	15	15	0
[2, 1]	[[764.5162923604619, 1146.7150000000001], '2']	1	1.0	1.0	1	225.45720007245822	19970	18895	0.4	225.45720007245822	18	18	18	18	0
[2]	[[48.14499999999998, 655.855]]	0	0.9645933014354067	0.9645933014354067	1	310.2242991010884	19989	18906	0.2	316.8599591818132	1008	1045	1008	1045	0
[2]	[[50.561438867316625, 246.345]]	0	0.982078853046595	0.982078853046595	4	321.95980428287004	19989	18947	0.2	1309.4987767679377	548	558	548	558	0
[2, 1]	[[602.7747789637666, 1065.798649082033], '2']	1	1.0	1.0	1	238.84824781013359	19970	18970	0.4	238.84824781013359	22	22	22	22	0
[2, 0]	[[447.72499999999997, 724.4555987190271], '6']	1	0.5	0.5	1	262.5	19081	19004	0.4	262.5	1	2	1	2	0
[2, 1]	[[246.345, 330.6748934945437], '2']	0	0.9695652173913043	0.9695652173913043	1	301.5240592028654	19939	19006	0.4	305.4050740035817	223	230	223	230	0
[2]	[[-124.30000000000001, 772.41]]	0	0.9660493827160493	0.9660493827160493	2	310.22429910175407	19989	19006	0.2	633.7199183662267	939	972	939	972	0
[2]	[[117.26000000000002, 582.74]]	0	0.9712140175219024	0.9712140175219024	1	311.03397986779134	19976	19025	0.2	316.86559354342404	776	799	776	799	0
[2]	[[-124.30000000000001, 334.6]]	0	0.9777486910994765	0.9777486910994765	1	314.4304378539671	19989	19042	0.2	325.07507393352944	747	764	747	764	0
[3, 2, 1, 0]	['23', [237.655, 516.2225834823769], '2', '5']	1	0.12	0.12	1	308.75347778239603	19258	19092	0.8	308.75347778239603	3	25	3	25	0
[2]	[[-124.30000000000001, 518.9449999999999]]	0	0.9755529685681025	0.9755529685681025	1	310.2243036728219	19989	19110	0.2	316.8599681109803	838	859	838	859	0
[2]	[[25.329999999999984, 516.6700000000001]]	0	0.9743276283618582	0.9743276283618582	1	310.2243036728219	19989	19147	0.2	316.8599681109803	797	818	797	818	0
[2]	[[606.31, 134.3]]	1	0.1	1.0	1	222.8297369911229	19183	19183	0.2	222.8297369911229	0	0	0	0	0
[2, 1]	[[550.935, 134.3], '2']	1	0.1	1.0	1	238.67445748926593	19185	19185	0.4	238.67445748926593	0	0	0	0	0
[2]	[[466.89, 1165.1100000000001]]	1	0.9583333333333334	0.9583333333333334	1	236.48412929633716	19970	19185	0.2	236.48412929633716	23	24	23	24	0
[2]	[[-124.30000000000001, 553.48]]	0	0.9782330345710627	0.9782330345710627	1	310.2243036728219	19989	19192	0.2	316.8599681109803	764	781	764	781	0
[2]	[[-124.30000000000001, 95.99752189604439]]	0	1.0	1.0	3	320.64839200886695	19989	19192	0.2	972.1814700332511	80	80	80	80	0
[2]	[[77.005, 632.995]]	0	0.9708029197080292	0.9708029197080292	1	311.11801671484017	19976	19237	0.2	316.9969011169378	665	685	665	685	0
[3, 4, 2]	['23', '2', [84.58500000000001, 485.41499999999996]]	1	0.1388888888888889	0.1388888888888889	1	327.6909754103709	19996	19258	0.6	327.6909754103709	5	36	5	36	0
[2]	[[-124.30000000000001, 410.67]]	0	0.9826839826839827	0.9826839826839827	4	313.662379594822	19989	19271	0.2	1294.2998405845472	681	693	681	693	0
[3, 2, 4, 0]	['23', [74.03000000000003, 485.41499999999996], '2', '4']	1	0.75	0.75	2	328.75	19975	19274	0.8	657.5	3	4	3	4	0
[2]	[[-124.30000000000001, 614.9]]	0	0.9768115942028985	0.9768115942028985	1	310.2243036728219	19989	19288	0.2	316.8599681109803	674	690	674	690	0
[2]	[[624.565, 1387.435]]	1	1.0	1.0	1	218.29328583539422	19970	19330	0.2	218.29328583539422	20	20	20	20	0
[2]	[[-105.92500000000001, 475.925]]	0	0.978441127694859	0.978441127694859	1	310.2243036728219	19989	19373	0.2	316.8599681109803	590	603	590	603	0
[2]	[[443.05, 830.95]]	1	0.8461538461538461	0.8461538461538461	1	244.94760908799998	19970	19391	0.2	244.94760908799998	11	13	11	13	0
[2]	[[475.375, 798.625]]	1	1.0	1.0	1	253.936	19933	19391	0.2	253.936	7	7	7	7	0
[2, 1]	[[246.345, 315.66651482324926], '2']	0	0.9719626168224299	0.9719626168224299	1	308.1633986213418	19939	19393	0.4	308.1633986213418	104	107	104	107	0
[2]	[[992.585, 1393.415]]	1	1.0	1.0	1	185.34208	19903	19401	0.2	185.34208	9	9	9	9	0
[2]	[[818.03, 134.3]]	1	0.1	1.0	1	220.13561495689765	19401	19401	0.2	220.13561495689765	0	0	0	0	0
[2, 3]	[[462.78067335102065, 614.9], '23']	0	0.09913793103448276	0.9913793103448276	1	307.64408560627777	19407	19407	0.4	307.64408560627777	0	0	0	0	0
[2]	[[-124.30000000000001, 443.18]]	0	0.9789103690685413	0.9789103690685413	1	310.22430367282334	19989	19407	0.2	316.859968110983	557	569	557	569	0
[2]	[[801.89, 134.3]]	1	0.1	1.0	1	207.00878926417477	19419	19419	0.2	207.00878926417477	0	0	0	0	0
[2]	[[-124.30000000000001, 718.48]]	0	0.9663120567375887	0.9663120567375887	1	310.22429910175407	19989	19422	0.2	316.85995918311335	545	564	545	564	0
[2]	[[484.75, 1131.25]]	1	1.0	1.0	2	237.58579501875198	19970	19428	0.2	475.17159003750396	16	16	16	16	0
[2]	[[-124.30000000000001, 179.09]]	0	0.983957219251337	0.983957219251337	4	321.42983111856245	19989	19447	0.2	1300.1491555928121	184	187	184	187	0
[2]	[[-124.30000000000001, 816.875]]	0	0.9674329501915708	0.9674329501915708	1	310.22429910175407	19989	19465	0.2	316.85995918311335	505	522	505	522	0
[2]	[[85.68, 706.3199999999999]]	0	0.9629629629629629	0.9629629629629629	1	311.118016681573	19976	19483	0.2	316.9969010649578	442	459	442	459	0
[2]	[[-124.30000000000001, 332.065]]	0	0.9798994974874372	0.9798994974874372	1	314.43174152891936	19989	19488	0.2	325.07762017367065	390	398	390	398	0
[1]	['2']	1	0.05708245243128964	0.05708245243128964	3	310.20589034413763	19996	19526	0.2	43418.66793510625	27	473	27	473	0
[2]	[[617.47, 1268.505]]	1	1.0	1.0	1	231.2978496512	19970	19526	0.2	231.2978496512	14	14	14	14	0
[2]	[[580.38, 134.3]]	1	0.1	1.0	1	244.5	19542	19542	0.2	244.5	0	0	0	0	0
[2]	[[1043.675300254189, 1426.505]]	1	1.0	1.0	1	175.2	19903	19542	0.2	175.2	5	5	5	5	0
[2]	[[-124.30000000000001, 527.9449999999999]]	0	0.9721577726218097	0.9721577726218097	1	310.2243036728219	19989	19554	0.2	316.8599681109803	419	431	419	431	0
[4, 2]	['1', [-124.30000000000001, 524.645]]	1	0.047058823529411764	0.047058823529411764	1	304.8920282435207	19977	19560	0.4	5607.857396760647	4	85	4	85	0
[2]	[[22.891870956300217, 50.561438867316625]]	0	1.0	1.0	1	335.52	19852	19571	0.2	335.52	6	6	6	6	0
